19 26.4 0xCCCCCC 
20 25.0 0xCCCCCC 
21 24.6 0xCCCCCC 
22 24.4 0x999999 
23 23.7 0x999999 
00 23.5 0x999999 
01 23.1 0x999999 
02 22.7 0x999999 
03 22.5 0x999999 
04 22.4 0x999999 22.4
05 22.5 0x999999 
06 23.5 0x999999 
07 25.4 0x666666 
08 26.4 0x666666 
09 25.9 0x666666 
10 24.9 0x999999 
11 24.3 0x999999 
12 23.4 0x999999 
13 23.7 0x999999 
14 24.7 0x999999 
15 27.1 0x666666 
16 29.3 0x000000 
17 29.7 0x000000 29.7
18 26.9 0x666666 
19 25.3 0x666666 
20 24.6 0x999999 
21 24.4 0x999999 
22 24.0 0x999999 
23 22.2 0x999999 22.2
