15 0 2 11 0xCCCCCC 
16 0 2 11 0xCCCCCC 
17 5 2 11 0xCCCCCC 
18 13 2 11 0x666666 
19 17 2 11 0x666666 
20 20 2 11 0x000000 
21 21 2 11 0x000000 34.0
22 18 2 11 0x666666 
23 17 2 11 0x666666 
00 16 2 11 0x666666 
01 16 2 11 0x666666 
02 16 2 11 0x666666 
03 15 2 11 0x666666 
04 15 2 11 0x666666 
05 14 2 11 0x666666 
06 14 2 11 0x666666 
07 12 2 11 0x666666 
08 3 2 11 0x999999 
09 0 2 11 0x999999 
10 0 2 11 0x999999 
11 0 0 11 0x999999 
12 0 0 9 0x999999 
13 0 0 4 0x999999 3.9
14 0 0 6 0x999999 
15 0 0 10 0x999999 
16 0 2 11 0x999999 
17 2 2 11 0x999999 
18 11 2 11 0x666666 
19 16 2 11 0x666666 
20 18 2 11 0x666666 
21 18 2 11 0x666666 
22 17 2 11 0x666666 
23 16 2 11 0x666666 
