"" 36 0xCCCCCC 
"" 33 0xCCCCCC 
09 36 0xCCCCCC 
"" 34 0xCCCCCC 
"" 32 0xCCCCCC 
"" 30 0xCCCCCC 
10 33 0xCCCCCC 
"" 28 0xCCCCCC 
"" 27 0xCCCCCC 
"" 26 0xCCCCCC 
11 27 0xCCCCCC 
"" 25 0xCCCCCC 
"" 23 0x999999 
"" 22 0x999999 
12 21 0x999999 
"" 20 0x999999 
"" 19 0x999999 
"" 18 0x999999 
13 18 0x999999 
"" 18 0x999999 
"" 17 0x999999 
"" 16 0x999999 16.3
14 17 0x999999 
"" 18 0x999999 
"" 17 0x999999 
"" 19 0x999999 
15 18 0x999999 
"" 18 0x999999 
"" 21 0x999999 
"" 22 0x999999 
16 20 0x999999 
"" 23 0x999999 
"" 27 0x999999 
"" 28 0x999999 
17 27 0x999999 
"" 29 0x999999 
"" 32 0x666666 
"" 34 0x666666 
18 30 0x666666 
"" 34 0x666666 
"" 36 0x666666 
"" 38 0x666666 
19 37 0x666666 
"" 38 0x000000 
"" 40 0x000000 
"" 41 0x000000 
20 40 0x000000 
"" 41 0x000000 
"" 42 0x000000 42.0
"" 42 0x000000 
21 41 0x000000 
"" 40 0x000000 
"" 39 0x000000 
"" 38 0x000000 
22 39 0x000000 
"" 37 0x666666 
"" 37 0x666666 
"" 36 0x666666 
23 36 0x666666 
"" 35 0x666666 
"" 35 0x666666 
"" 34 0x666666 
