"" 20 0xCCCCCC 
"" 20 0xCCCCCC 
08 22 0xCCCCCC 
"" 21 0xCCCCCC 
"" 17 0xCCCCCC 
"" 15 0xCCCCCC 
09 14 0xCCCCCC 
"" 13 0xCCCCCC 
"" 13 0xCCCCCC 
"" 13 0xCCCCCC 
10 13 0xCCCCCC 
"" 13 0xCCCCCC 
"" 13 0x999999 
"" 13 0x999999 
11 13 0x999999 
"" 13 0x999999 
"" 13 0x999999 
"" 12 0x999999 
12 12 0x999999 
"" 12 0x999999 
"" 12 0x999999 
"" 12 0x999999 
13 11 0x999999 
"" 11 0x999999 11.3
"" 11 0x999999 
"" 12 0x999999 
14 11 0x999999 
"" 11 0x999999 
"" 12 0x999999 
"" 12 0x999999 
15 12 0x999999 
"" 12 0x999999 
"" 12 0x999999 
"" 12 0x999999 
16 13 0x999999 
"" 13 0x999999 
"" 13 0x999999 
"" 13 0x999999 
17 13 0x999999 
"" 14 0x999999 
"" 20 0x999999 
"" 28 0x666666 
18 28 0x666666 
"" 30 0x666666 
"" 32 0x666666 
"" 35 0x000000 
19 32 0x666666 
"" 34 0x000000 
"" 36 0x000000 
"" 43 0x000000 42.7
20 37 0x000000 
"" 39 0x000000 
"" 41 0x000000 
"" 40 0x000000 
21 40 0x000000 
"" 41 0x000000 
"" 41 0x000000 
"" 39 0x000000 
22 40 0x000000 
"" 41 0x000000 
"" 38 0x000000 
"" 38 0x000000 
23 37 0x000000 
"" 36 0x000000 
"" 37 0x000000 
"" 37 0x000000 
