"" 38 0xCCCCCC 
"" 37 0xCCCCCC 
"" 36 0xCCCCCC 
21 36 0xCCCCCC 
"" 35 0xCCCCCC 
"" 35 0xCCCCCC 
"" 34 0xCCCCCC 
22 34 0xCCCCCC 
"" 33 0xCCCCCC 
"" 33 0xCCCCCC 
"" 31 0xCCCCCC 
23 33 0xCCCCCC 
"" 32 0x666666 
"" 31 0x666666 
"" 30 0x666666 
00 32 0x666666 
"" 31 0x666666 
"" 31 0x666666 
"" 30 0x666666 
01 31 0x666666 
"" 30 0x666666 
"" 30 0x666666 
"" 29 0x666666 
02 30 0x666666 
"" 29 0x666666 
"" 29 0x999999 
"" 29 0x999999 
03 30 0x666666 
"" 29 0x999999 
"" 29 0x666666 
"" 29 0x999999 
04 29 0x999999 
"" 29 0x999999 
"" 30 0x666666 
"" 30 0x666666 
05 30 0x666666 
"" 30 0x666666 
"" 31 0x666666 
"" 33 0x666666 
06 33 0x666666 
"" 34 0x666666 
"" 34 0x666666 
"" 34 0x666666 
07 35 0x666666 
"" 35 0x666666 
"" 34 0x666666 
"" 33 0x666666 
08 34 0x666666 
"" 33 0x666666 
"" 31 0x666666 
"" 27 0x999999 
09 28 0x999999 
"" 28 0x999999 
"" 26 0x999999 
"" 23 0x999999 
10 28 0x999999 
"" 27 0x999999 
"" 24 0x999999 
"" 22 0x999999 
11 26 0x999999 
"" 22 0x999999 
"" 18 0x999999 
"" 16 0x999999 
12 17 0x999999 
"" 14 0x999999 
"" 13 0x999999 13.1
"" 13 0x999999 
13 13 0x999999 
"" 13 0x999999 
"" 14 0x999999 
"" 14 0x999999 
14 13 0x999999 
"" 14 0x999999 
"" 15 0x999999 
"" 17 0x999999 
15 13 0x999999 
"" 16 0x999999 
"" 22 0x999999 
"" 26 0x999999 
16 21 0x999999 
"" 25 0x999999 
"" 29 0x999999 
"" 31 0x666666 
17 28 0x999999 
"" 30 0x666666 
"" 34 0x666666 
"" 36 0x000000 
18 32 0x666666 
"" 34 0x666666 
"" 35 0x666666 
"" 38 0x000000 
19 36 0x666666 
"" 38 0x000000 
"" 39 0x000000 
"" 40 0x000000 40.0
20 39 0x000000 
"" 37 0x000000 
"" 37 0x000000 
"" 35 0x666666 
21 37 0x000000 
"" 36 0x666666 
"" 35 0x666666 
"" 34 0x666666 
22 35 0x666666 
"" 35 0x666666 
"" 33 0x666666 
"" 31 0x666666 
23 33 0x666666 
"" 31 0x666666 
"" 32 0x666666 
"" 32 0x666666 
