13 13 0xCCCCCC 
"" 13 0xCCCCCC 
"" 13 0xCCCCCC 
"" 13 0xCCCCCC 
14 13 0xCCCCCC 
"" 13 0xCCCCCC 
"" 13 0xCCCCCC 
"" 13 0xCCCCCC 
15 13 0xCCCCCC 
"" 13 0xCCCCCC 
"" 13 0xCCCCCC 
"" 13 0xCCCCCC 
16 13 0x999999 13.1
"" 13 0x999999 
"" 13 0x999999 
"" 13 0x999999 
17 14 0x999999 
"" 16 0x999999 
"" 19 0x999999 
"" 22 0x999999 
18 23 0x999999 
"" 25 0x999999 
"" 29 0x666666 
"" 33 0x666666 
19 29 0x666666 
"" 30 0x666666 
"" 32 0x666666 
"" 33 0x666666 
20 32 0x666666 
"" 33 0x666666 
"" 34 0x666666 
"" 35 0x000000 
21 34 0x666666 
"" 34 0x666666 
"" 34 0x666666 
"" 34 0x666666 
22 35 0x666666 
"" 34 0x666666 
"" 35 0x666666 
"" 33 0x666666 
23 34 0x666666 
"" 33 0x666666 
"" 33 0x666666 
"" 32 0x666666 
00 32 0x666666 
"" 31 0x666666 
"" 32 0x666666 
"" 30 0x666666 
01 30 0x666666 
"" 30 0x666666 
"" 30 0x666666 
"" 30 0x666666 
02 30 0x666666 
"" 29 0x666666 
"" 29 0x666666 
"" 28 0x666666 
03 29 0x666666 
"" 29 0x666666 
"" 29 0x666666 
"" 29 0x666666 
04 29 0x666666 
"" 29 0x666666 
"" 29 0x666666 
"" 30 0x666666 
05 29 0x666666 
"" 30 0x666666 
"" 31 0x666666 
"" 31 0x666666 
06 31 0x666666 
"" 32 0x666666 
"" 32 0x666666 
"" 33 0x666666 
07 34 0x666666 
"" 33 0x666666 
"" 32 0x666666 
"" 29 0x666666 
08 33 0x666666 
"" 31 0x666666 
"" 31 0x666666 
"" 28 0x999999 
09 31 0x666666 
"" 29 0x666666 
"" 27 0x999999 
"" 26 0x999999 
10 26 0x999999 
"" 25 0x999999 
"" 25 0x999999 
"" 24 0x999999 
11 23 0x999999 
"" 22 0x999999 
"" 20 0x999999 
"" 18 0x999999 
12 18 0x999999 
"" 17 0x999999 
"" 17 0x999999 
"" 16 0x999999 
13 17 0x999999 
"" 16 0x999999 
"" 15 0x999999 
"" 15 0x999999 
14 15 0x999999 
"" 16 0x999999 
"" 16 0x999999 
"" 18 0x999999 
15 17 0x999999 
"" 18 0x999999 
"" 20 0x999999 
"" 21 0x999999 
16 20 0x999999 
"" 22 0x999999 
"" 24 0x999999 
"" 25 0x999999 
17 25 0x999999 
"" 26 0x999999 
"" 28 0x999999 
"" 29 0x666666 
18 28 0x999999 
"" 30 0x666666 
"" 31 0x666666 
"" 33 0x666666 
19 31 0x666666 
"" 33 0x666666 
"" 34 0x666666 
"" 36 0x000000 
20 35 0x000000 
"" 36 0x000000 
"" 37 0x000000 
"" 37 0x000000 
21 38 0x000000 38.1
"" 37 0x000000 
"" 36 0x000000 
"" 34 0x666666 
22 36 0x000000 
"" 34 0x666666 
"" 34 0x666666 
"" 34 0x666666 
23 34 0x666666 
"" 33 0x666666 
"" 33 0x666666 
"" 32 0x666666 
