15 25.3 0xCCCCCC 
16 25.1 0xCCCCCC 
17 26.7 0xCCCCCC 
18 26.1 0x666666 
19 25.8 0x666666 
20 24.6 0x666666 
21 23.9 0x999999 
22 23.7 0x999999 
23 22.8 0x999999 
00 22.6 0x999999 
01 22.5 0x999999 
02 22.6 0x999999 
03 22.5 0x999999 
04 22.3 0x999999 
05 22.9 0x999999 
06 24.9 0x666666 
07 26.0 0x666666 
08 28.5 0x000000 
09 27.0 0x000000 
10 25.7 0x666666 
11 25.3 0x666666 
12 24.8 0x666666 
13 25.1 0x666666 
14 24.9 0x666666 
15 26.0 0x666666 
16 25.6 0x666666 
17 26.1 0x666666 
18 25.1 0x666666 
19 24.1 0x999999 
20 23.8 0x999999 
21 22.7 0x999999 
22 22.1 0x999999 
23 20.1 0x999999 20.1
