14 25.6 0xCCCCCC 
15 27.1 0xCCCCCC 
16 27.6 0xCCCCCC 
17 27.9 0x666666 
18 27.7 0x666666 
19 27.1 0x666666 
20 26.4 0x999999 
21 25.2 0x999999 
22 25.3 0x999999 
23 24.9 0x999999 
00 24.2 0x999999 24.2
01 24.5 0x999999 
02 24.5 0x999999 
03 24.6 0x999999 
04 24.3 0x999999 24.3
05 24.4 0x999999 24.4
06 24.9 0x999999 
07 28.3 0x666666 
08 29.7 0x000000 
09 29.3 0x000000 
10 28.5 0x666666 
11 28.0 0x666666 
12 27.5 0x666666 
13 27.9 0x666666 
14 28.7 0x666666 
15 29.4 0x000000 
16 30.9 0x000000 
17 31.8 0x000000 31.8
18 29.9 0x000000 
19 27.5 0x666666 
20 26.6 0x999999 
21 25.7 0x999999 
22 25.1 0x999999 
23 25.2 0x999999 
