18 36.6 0xCCCCCC 
19 29.5 0xCCCCCC 
20 25.1 0xCCCCCC 
21 24.1 0x999999 
22 23.8 0x999999 
23 22.6 0x999999 
00 22.6 0x999999 
01 21.6 0x999999 
02 19.6 0x999999 
03 18.7 0x999999 18.7
04 18.9 0x999999 18.9
05 20.1 0x999999 
06 22.5 0x999999 
07 23.9 0x999999 
08 24.3 0x999999 
09 24.3 0x999999 
10 25.6 0x999999 25.6
11 25.6 0x999999 25.6
12 24.7 0x999999 
13 24.4 0x999999 
14 24.5 0x999999 
15 24.1 0x999999 
16 24.2 0x999999 
17 24.5 0x999999 
18 24.2 0x999999 
19 23.7 0x999999 
20 23.4 0x999999 
21 23.4 0x999999 
22 23.4 0x999999 
23 22.6 0x999999 
