20 19 2 11 0xCCCCCC 
21 20 2 11 0xCCCCCC 
22 19 2 11 0xCCCCCC 
23 17 2 11 0x666666 
00 16 2 11 0x999999 
01 15 2 11 0x999999 
02 15 2 11 0x999999 
03 14 2 11 0x999999 
04 14 2 11 0x999999 
05 15 2 11 0x999999 
06 16 2 11 0x999999 
07 16 2 11 0x999999 
08 14 2 11 0x999999 
09 13 2 11 0x999999 
10 10 2 11 0x999999 
11 7 2 11 0x999999 
12 3 2 11 0x999999 
13 2 2 11 0x999999 15.4
14 3 2 11 0x999999 
15 6 2 11 0x999999 
16 10 2 11 0x999999 
17 13 2 11 0x999999 
18 16 2 11 0x999999 
19 32 2 11 0x000000 
20 56 2 11 0x000000 
21 57 2 11 0x000000 69.6
22 33 2 11 0x000000 
23 20 2 11 0x666666 
