17 21 2 11 0xCCCCCC 
18 32 2 11 0xCCCCCC 
19 59 2 11 0xCCCCCC 
20 67 2 11 0x000000 80.1
21 52 2 11 0x000000 
22 36 2 11 0x000000 
23 25 2 11 0x666666 
00 20 2 11 0x999999 
01 18 2 11 0x999999 
02 17 2 11 0x999999 
03 18 2 11 0x999999 
04 18 2 11 0x999999 
05 19 2 11 0x999999 
06 23 2 11 0x666666 
07 24 2 11 0x666666 
08 21 2 11 0x999999 
09 17 2 11 0x999999 
10 15 2 11 0x999999 
11 14 2 11 0x999999 
12 14 2 11 0x999999 
13 12 2 11 0x999999 
14 12 2 11 0x999999 
15 11 2 11 0x999999 24.2
16 11 2 11 0x999999 24.3
17 13 2 11 0x999999 
18 15 2 11 0x999999 
19 20 2 11 0x999999 
20 28 2 11 0x666666 
21 30 2 11 0x666666 
22 24 2 11 0x666666 
23 19 2 11 0x999999 
