13 4 2 11 0xCCCCCC 
14 4 2 11 0xCCCCCC 
15 8 2 11 0xCCCCCC 
16 11 2 11 0x999999 
17 14 2 11 0x999999 
18 17 2 11 0x999999 
19 24 2 11 0x666666 
20 32 2 11 0x666666 
21 31 2 11 0x666666 
22 23 2 11 0x666666 
23 19 2 11 0x999999 
00 18 2 11 0x999999 
01 17 2 11 0x999999 
02 16 2 11 0x999999 
03 16 2 11 0x999999 
04 17 2 11 0x999999 
05 17 2 11 0x999999 
06 21 2 11 0x666666 
07 20 2 11 0x999999 
08 17 2 11 0x999999 
09 14 2 11 0x999999 
10 12 2 11 0x999999 
11 9 2 11 0x999999 
12 7 2 11 0x999999 
13 5 2 11 0x999999 18.4
14 5 2 11 0x999999 18.1
15 7 2 11 0x999999 
16 12 2 11 0x999999 
17 15 2 11 0x999999 
18 21 2 11 0x666666 
19 41 2 11 0x000000 
20 70 2 11 0x000000 83.1
21 68 2 11 0x000000 
22 42 2 11 0x000000 
23 25 2 11 0x666666 
