22 25 2 11 0xCCCCCC 
23 19 2 11 0xCCCCCC 
00 16 2 11 0xCCCCCC 
01 15 2 11 0x666666 
02 14 2 11 0x999999 
03 14 2 11 0x999999 
04 14 2 11 0x999999 
05 14 2 11 0x999999 
06 14 2 11 0x999999 
07 13 2 11 0x999999 
08 13 2 11 0x999999 
09 9 2 11 0x999999 
10 4 2 11 0x999999 
11 1 2 11 0x999999 
12 0 2 11 0x999999 13.3
13 0 2 11 0x999999 13.1
14 0 2 11 0x999999 13.5
15 2 2 11 0x999999 
16 6 2 11 0x999999 
17 12 2 11 0x999999 
18 15 2 11 0x666666 
19 21 2 11 0x666666 
20 28 2 11 0x000000 
21 29 2 11 0x000000 41.9
22 22 2 11 0x666666 
23 18 2 11 0x666666 
