22 30 2 11 0xCCCCCC 
23 22 2 11 0xCCCCCC 
00 22 2 11 0xCCCCCC 
01 19 2 11 0x999999 
02 18 2 11 0x999999 
03 18 2 11 0x999999 
04 18 2 11 0x999999 
05 20 2 11 0x999999 
06 24 2 11 0x999999 
07 24 2 11 0x999999 
08 19 2 11 0x999999 
09 15 2 11 0x999999 
10 13 2 11 0x999999 
11 12 2 11 0x999999 25.3
12 12 2 11 0x999999 25.0
13 12 2 11 0x999999 25.2
14 13 2 11 0x999999 
15 14 2 11 0x999999 
16 15 2 11 0x999999 
17 21 2 11 0x999999 
18 32 2 11 0x666666 
19 59 2 11 0x000000 
20 67 2 11 0x000000 80.1
21 52 2 11 0x000000 
22 36 2 11 0x666666 
23 25 2 11 0x666666 
