18 13 2 11 0xCCCCCC 
19 15 2 11 0xCCCCCC 
20 18 2 11 0xCCCCCC 
21 19 2 11 0x666666 
22 17 2 11 0x666666 
23 15 2 11 0x666666 
00 14 2 11 0x666666 
01 13 2 11 0x666666 
02 13 2 11 0x999999 
03 12 2 11 0x999999 
04 12 2 11 0x999999 
05 13 2 11 0x666666 
06 15 2 11 0x666666 
07 16 2 11 0x666666 
08 14 2 11 0x666666 
09 11 2 11 0x999999 
10 9 2 11 0x999999 
11 8 2 11 0x999999 
12 7 2 11 0x999999 20.3
13 7 2 11 0x999999 
14 8 2 11 0x999999 
15 9 2 11 0x999999 
16 11 2 11 0x999999 
17 14 2 11 0x666666 
18 15 2 11 0x666666 
19 19 2 11 0x000000 
20 24 2 11 0x000000 
21 25 2 11 0x000000 37.7
22 21 2 11 0x000000 
23 18 2 11 0x666666 
