20 25 2 11 0xCCCCCC 
21 23 2 11 0xCCCCCC 
22 19 2 11 0xCCCCCC 
23 15 2 11 0x666666 
00 15 2 11 0x666666 
01 14 2 11 0x666666 
02 13 2 11 0x666666 
03 12 2 11 0x999999 
04 12 2 11 0x999999 
05 13 2 11 0x666666 
06 15 2 11 0x666666 
07 15 2 11 0x666666 
08 14 2 11 0x666666 
09 12 2 11 0x999999 
10 8 2 11 0x999999 
11 6 2 11 0x999999 
12 3 2 11 0x999999 
13 0 2 11 0x999999 13.5
14 0 2 11 0x999999 13.1
15 0 2 11 0x999999 13.2
16 3 2 11 0x999999 
17 8 2 11 0x999999 
18 13 2 11 0x999999 
19 15 2 11 0x666666 
20 18 2 11 0x666666 
21 19 2 11 0x666666 31.7
22 17 2 11 0x666666 
23 15 2 11 0x666666 
