22 13 2 11 0xCCCCCC 
23 12 2 11 0xCCCCCC 
00 10 2 11 0xCCCCCC 
01 9 2 11 0x666666 
02 8 2 11 0x666666 
03 7 2 11 0x666666 
04 7 2 11 0x666666 
05 6 2 11 0x666666 
06 4 2 11 0x999999 
07 2 2 11 0x999999 
08 0 2 11 0x999999 
09 0 2 11 0x999999 
10 0 1 11 0x999999 
11 0 0 11 0x999999 
12 0 0 10 0x999999 
13 0 0 8 0x999999 7.5
14 0 0 8 0x999999 7.6
15 0 0 9 0x999999 
16 0 0 11 0x999999 
17 0 2 11 0x999999 
18 0 2 11 0x999999 
19 4 2 11 0x999999 
20 11 2 11 0x666666 
21 13 2 11 0x000000 
22 14 2 11 0x000000 27.1
23 13 2 11 0x000000 
