12 23.5 0xCCCCCC 
13 23.8 0xCCCCCC 
14 24.3 0x999999 24.3
15 25.2 0x999999 
16 25.9 0x666666 
17 28.0 0x000000 
18 28.3 0x000000 
19 28.0 0x000000 
20 26.6 0x666666 
21 25.6 0x666666 
22 25.3 0x999999 
23 24.6 0x999999 
00 24.4 0x999999 24.4
01 24.2 0x999999 24.2
02 24.2 0x999999 24.2
03 24.2 0x999999 24.2
04 24.1 0x999999 24.1
05 24.5 0x999999 
06 25.5 0x999999 
07 27.7 0x000000 
08 29.0 0x000000 29.0
09 27.9 0x000000 
10 26.3 0x666666 
11 25.1 0x999999 
12 24.3 0x999999 24.3
13 24.0 0x999999 24.0
14 24.4 0x999999 24.4
15 25.2 0x999999 
16 26.7 0x666666 
17 27.8 0x000000 
18 27.0 0x666666 
19 25.5 0x999999 
20 23.9 0x999999 23.9
21 24.4 0x999999 24.4
22 24.3 0x999999 24.3
