17 29.3 0xCCCCCC 
18 30.4 0xCCCCCC 
19 30.3 0xCCCCCC 
20 29.2 0x000000 
21 26.9 0x666666 
22 26.9 0x666666 
23 26.4 0x999999 
00 25.5 0x999999 
01 25.1 0x999999 
02 24.7 0x999999 
03 24.1 0x999999 24.1
04 24.2 0x999999 24.2
05 24.5 0x999999 
06 26.0 0x999999 
07 27.3 0x666666 
08 29.7 0x000000 29.7
09 30.0 0x000000 30.0
10 28.2 0x666666 
11 27.2 0x666666 
12 26.9 0x666666 
13 26.5 0x999999 
14 25.9 0x999999 
15 26.2 0x999999 
16 26.5 0x999999 
17 27.4 0x666666 
18 27.6 0x666666 
19 25.7 0x999999 
20 25.6 0x999999 
21 25.4 0x999999 
22 25.2 0x999999 
23 24.1 0x999999 24.1
