20 21 2 11 0xCCCCCC 
21 21 2 11 0xCCCCCC 
22 20 2 11 0xCCCCCC 
23 19 2 11 0x666666 
00 19 2 11 0x666666 
01 18 2 11 0x666666 
02 18 2 11 0x666666 
03 17 2 11 0x666666 
04 16 2 11 0x666666 
05 17 2 11 0x666666 
06 19 2 11 0x666666 
07 18 2 11 0x666666 
08 16 2 11 0x666666 
09 12 2 11 0x999999 
10 9 2 11 0x999999 
11 5 2 11 0x999999 
12 3 2 11 0x999999 
13 2 2 11 0x999999 
14 0 2 11 0x999999 13.6
15 1 2 11 0x999999 13.6
16 2 2 11 0x999999 
17 8 2 11 0x999999 
18 13 2 11 0x666666 
19 17 2 11 0x666666 
20 20 2 11 0x666666 32.6
21 20 2 11 0x666666 33.1
22 19 2 11 0x666666 32.5
23 18 2 11 0x666666 
