13 1 2 11 0xCCCCCC 
14 0 2 11 0xCCCCCC 
15 0 2 11 0xCCCCCC 
16 0 2 11 0x999999 13.2
17 1 2 11 0x999999 
18 6 2 11 0x999999 
19 11 2 11 0x666666 
20 14 2 11 0x666666 
21 16 2 11 0x000000 
22 17 2 11 0x000000 30.2
23 16 2 11 0x000000 
00 14 2 11 0x666666 
01 13 2 11 0x666666 
02 13 2 11 0x666666 
03 12 2 11 0x666666 
04 12 2 11 0x666666 
05 12 2 11 0x666666 
06 13 2 11 0x666666 
07 13 2 11 0x666666 
08 13 2 11 0x666666 
09 4 2 11 0x999999 
10 0 2 11 0x999999 13.1
11 0 2 11 0x999999 13.0
12 0 2 11 0x999999 12.9
13 0 2 11 0x999999 12.7
14 0 2 11 0x999999 12.6
15 0 2 11 0x999999 12.8
16 0 2 11 0x999999 13.0
17 1 2 11 0x999999 
18 6 2 11 0x999999 
19 13 2 11 0x666666 
20 16 2 11 0x000000 
21 16 2 11 0x000000 29.6
22 17 2 11 0x000000 29.7
23 15 2 11 0x000000 
