21 17 2 11 0xCCCCCC 
22 18 2 11 0xCCCCCC 
23 17 2 11 0xCCCCCC 
00 16 2 11 0x666666 
01 15 2 11 0x666666 
02 14 2 11 0x666666 
03 15 2 11 0x666666 
04 15 2 11 0x666666 
05 16 2 11 0x666666 
06 18 2 11 0x666666 
07 19 2 11 0x666666 
08 17 2 11 0x666666 
09 15 2 11 0x666666 
10 12 2 11 0x999999 
11 9 2 11 0x999999 
12 5 2 11 0x999999 
13 2 2 11 0x999999 
14 1 2 11 0x999999 14.5
15 5 2 11 0x999999 
16 10 2 11 0x999999 
17 14 2 11 0x666666 
18 15 2 11 0x666666 
19 18 2 11 0x666666 
20 21 2 11 0x000000 33.6
21 20 2 11 0x000000 
22 19 2 11 0x000000 
23 17 2 11 0x666666 
