16 11 2 11 0xCCCCCC 
17 13 2 11 0xCCCCCC 
18 15 2 11 0xCCCCCC 
19 20 2 11 0x000000 
20 28 2 11 0x000000 
21 30 2 11 0x000000 42.6
22 24 2 11 0x000000 
23 19 2 11 0x666666 
00 19 2 11 0x666666 
01 17 2 11 0x666666 
02 16 2 11 0x666666 
03 14 2 11 0x666666 
04 13 2 11 0x666666 
05 13 2 11 0x666666 
06 14 2 11 0x666666 
07 13 2 11 0x666666 
08 10 2 11 0x999999 
09 5 2 11 0x999999 
10 1 2 11 0x999999 
11 1 2 11 0x999999 
12 1 2 11 0x999999 
13 1 2 11 0x999999 
14 0 2 11 0x999999 13.4
15 0 2 11 0x999999 13.1
16 0 2 11 0x999999 13.2
17 1 2 11 0x999999 
18 6 2 11 0x999999 
19 11 2 11 0x999999 
20 14 2 11 0x666666 
21 16 2 11 0x666666 
22 17 2 11 0x666666 
23 16 2 11 0x666666 
