20 25.7 0xCCCCCC 
21 23.9 0xCCCCCC 
22 22.8 0xCCCCCC 
23 19.6 0x666666 
00 15.3 0x999999 
01 14.7 0x999999 
02 14.7 0x999999 
03 14.5 0x999999 
04 14.5 0x999999 
05 14.7 0x999999 
06 14.8 0x999999 
07 14.9 0x999999 
08 14.7 0x999999 
09 14.5 0x999999 
10 14.3 0x999999 14.3
11 14.3 0x999999 14.3
12 14.3 0x999999 14.3
13 14.6 0x999999 
14 15.0 0x999999 
15 14.4 0x999999 14.4
16 15.4 0x999999 
17 25.2 0x666666 
18 27.6 0x000000 27.6
19 28.3 0x000000 28.3
20 28.3 0x000000 28.3
21 26.6 0x000000 
22 25.2 0x666666 
23 24.8 0x666666 
