15 14.1 0xCCCCCC 
16 14.1 0xCCCCCC 
17 15.1 0xCCCCCC 
18 23.2 0x999999 
19 29.0 0x000000 29.0
20 28.9 0x000000 28.9
21 26.2 0x666666 
22 25.2 0x666666 
23 25.4 0x666666 
00 23.3 0x999999 
01 22.4 0x999999 
02 20.6 0x999999 
03 20.7 0x999999 
04 22.7 0x999999 
05 24.1 0x999999 
06 26.1 0x666666 
07 28.7 0x000000 28.7
08 28.0 0x000000 
09 26.4 0x666666 
10 25.8 0x666666 
11 26.4 0x666666 
12 22.9 0x999999 
13 19.1 0x999999 
14 17.3 0x999999 17.3
15 21.5 0x999999 
16 22.9 0x999999 
17 26.6 0x666666 
18 28.5 0x000000 28.5
19 28.3 0x000000 
20 27.7 0x666666 
21 25.3 0x666666 
22 24.8 0x666666 
23 22.9 0x999999 
