15 24.5 0xCCCCCC 
16 25.1 0xCCCCCC 
17 27.7 0xCCCCCC 
18 28.5 0x000000 28.5
19 29.0 0x000000 29.0
20 26.6 0x000000 
21 25.0 0x666666 
22 24.8 0x666666 
23 21.6 0x666666 
00 16.0 0x999999 
01 15.1 0x999999 
02 14.8 0x999999 
03 14.4 0x999999 14.4
04 14.5 0x999999 
05 15.1 0x999999 
06 17.1 0x999999 
07 22.2 0x666666 
08 25.0 0x666666 
09 24.0 0x666666 
10 21.6 0x666666 
11 18.9 0x999999 
12 16.4 0x999999 
13 14.4 0x999999 14.4
14 14.5 0x999999 
15 16.5 0x999999 
16 19.1 0x999999 
17 22.9 0x666666 
18 25.2 0x666666 
19 24.6 0x666666 
20 21.8 0x666666 
21 19.7 0x999999 
22 17.8 0x999999 
23 15.5 0x999999 
