14 18.1 0xCCCCCC 
15 21.0 0xCCCCCC 
16 22.5 0xCCCCCC 
17 26.0 0x999999 
18 28.7 0x666666 
19 28.4 0x666666 
20 26.4 0x999999 
21 24.0 0x999999 
22 24.0 0x999999 
23 23.1 0x999999 23.1
00 23.8 0x999999 
01 23.6 0x999999 
02 23.3 0x999999 23.3
03 23.7 0x999999 
04 23.9 0x999999 
05 24.2 0x999999 
06 25.0 0x999999 
07 25.6 0x999999 
08 27.7 0x666666 
09 29.4 0x666666 
10 26.4 0x999999 
11 24.2 0x999999 
12 23.8 0x999999 
13 23.8 0x999999 
14 24.5 0x999999 
15 26.9 0x999999 
16 29.3 0x666666 
17 36.4 0x000000 
18 49.1 0x000000 49.1
19 47.9 0x000000 
20 34.9 0x000000 
21 28.8 0x666666 
22 27.3 0x666666 
23 25.7 0x999999 
