17 34.3 0xCCCCCC 
18 47.6 0xCCCCCC 
19 48.1 0xCCCCCC 
20 35.4 0x666666 
21 30.1 0x999999 
22 28.4 0x999999 
23 27.2 0x999999 
00 27.3 0x999999 
01 26.4 0x999999 26.4
02 26.0 0x999999 26.0
03 25.7 0x999999 25.7
04 25.7 0x999999 25.7
05 25.9 0x999999 25.9
06 28.1 0x999999 
07 32.8 0x666666 
08 36.5 0x666666 
09 32.4 0x666666 
10 30.0 0x999999 
11 28.2 0x999999 
12 26.7 0x999999 
13 26.0 0x999999 26.0
14 26.2 0x999999 26.2
15 27.9 0x999999 
16 30.2 0x999999 
17 36.9 0x666666 
18 54.1 0x000000 
19 59.3 0x000000 59.3
20 39.7 0x666666 
21 33.0 0x666666 
22 29.8 0x999999 
23 28.0 0x999999 
