15 15 0xCCCCCC 
16 13 0xCCCCCC 
17 16 0xCCCCCC 
18 17 0x000000 
19 19 0x000000 
20 18 0x000000 
21 17 0x000000 
22 16 0x666666 
23 15 0x666666 
00 15 0x666666 
01 13 0x999999 
02 15 0x666666 
03 13 0x999999 
04 13 0x999999 
05 15 0x666666 
06 17 0x000000 
07 19 0x000000 
08 21 0x000000 
09 17 0x000000 
10 15 0x666666 
11 13 0x999999 
12 12 0x999999 
13 11 0x999999 11
14 11 0x999999 11
15 12 0x999999 
16 13 0x999999 
17 16 0x666666 
18 18 0x000000 
19 25 0x000000 
20 27 0x000000 27
21 19 0x000000 
22 17 0x000000 
23 16 0x666666 
