14 -6 0xCCCCCC 
15 -2 0xCCCCCC 
16 0 0xCCCCCC 
17 2 0x999999 
18 12 0x666666 
19 15 0x666666 
20 16 0x000000 
21 18 0x000000 
22 17 0x000000 
23 16 0x000000 
00 12 0x666666 
01 12 0x666666 
02 12 0x666666 
03 12 0x666666 
04 12 0x666666 
05 13 0x666666 
06 16 0x000000 
07 17 0x000000 
08 16 0x000000 
09 12 0x666666 
10 4 0x666666 
11 0 0x999999 
12 -1 0x999999 
13 -4 0x999999 -4
14 -4 0x999999 -4
15 -2 0x999999 
16 0 0x999999 
17 6 0x666666 
18 12 0x666666 
19 17 0x000000 
20 19 0x000000 19
21 18 0x000000 
22 16 0x000000 
23 15 0x666666 
