14 0 0xCCCCCC 
15 0 0xCCCCCC 
16 1 0xCCCCCC 
17 8 0x999999 
18 12 0x666666 
19 15 0x000000 
20 15 0x000000 
21 15 0x000000 
22 15 0x000000 
23 13 0x666666 
00 13 0x666666 
01 12 0x666666 
02 12 0x666666 
03 12 0x666666 
04 12 0x666666 
05 13 0x666666 
06 15 0x000000 
07 19 0x000000 19
08 18 0x000000 
09 15 0x000000 
10 12 0x666666 
11 10 0x999999 
12 6 0x999999 
13 5 0x999999 5
14 5 0x999999 5
15 7 0x999999 
16 10 0x999999 
17 12 0x666666 
18 15 0x000000 
19 16 0x000000 
20 16 0x000000 
21 15 0x000000 
22 13 0x666666 
23 12 0x666666 
