15 0 0xCCCCCC 
16 0 0xCCCCCC 
17 8 0xCCCCCC 
18 16 0x000000 
19 22 0x000000 22
20 22 0x000000 22
21 17 0x000000 
22 15 0x666666 
23 13 0x666666 
00 12 0x666666 
01 12 0x666666 
02 12 0x666666 
03 12 0x666666 
04 12 0x666666 
05 13 0x666666 
06 17 0x000000 
07 21 0x000000 
08 17 0x000000 
09 13 0x666666 
10 6 0x666666 
11 0 0x999999 
12 -2 0x999999 
13 -4 0x999999 -4
14 -4 0x999999 -4
15 -1 0x999999 
16 1 0x999999 
17 11 0x666666 
18 16 0x000000 
19 21 0x000000 
20 19 0x000000 
21 17 0x000000 
22 15 0x666666 
23 13 0x666666 
