15 14.2 0xCCCCCC 
16 15.2 0xCCCCCC 
17 22.6 0xCCCCCC 
18 25.2 0x666666 
19 27.1 0x000000 
20 29.5 0x000000 29.5
21 27.0 0x000000 
22 25.9 0x666666 
23 24.7 0x666666 
00 24.4 0x666666 
01 23.1 0x666666 
02 22.1 0x666666 
03 21.6 0x999999 
04 21.4 0x999999 
05 20.9 0x999999 
06 21.1 0x999999 
07 20.9 0x999999 
08 17.0 0x999999 
09 14.9 0x999999 
10 14.3 0x999999 14.3
11 14.3 0x999999 14.3
12 14.3 0x999999 14.3
13 14.2 0x999999 14.2
14 14.2 0x999999 14.2
15 14.3 0x999999 14.3
16 16.9 0x999999 
17 22.5 0x666666 
18 26.8 0x666666 
19 29.9 0x000000 29.9
20 29.6 0x000000 29.6
21 27.7 0x000000 
22 26.5 0x666666 
23 25.0 0x666666 
