20 37.3 0xCCCCCC 
21 30.8 0xCCCCCC 
22 28.2 0xCCCCCC 
23 27.0 0x666666 
00 26.9 0x666666 
01 26.0 0x666666 
02 24.7 0x999999 
03 24.0 0x999999 
04 24.3 0x999999 
05 25.7 0x666666 
06 25.4 0x999999 
07 27.1 0x666666 
08 26.9 0x666666 
09 25.2 0x999999 
10 23.7 0x999999 
11 21.7 0x999999 
12 19.3 0x999999 
13 17.5 0x999999 
14 18.9 0x999999 
15 22.8 0x999999 
16 24.4 0x999999 
17 26.2 0x666666 
18 28.3 0x666666 
19 32.7 0x000000 
20 34.9 0x000000 34.9
21 29.2 0x666666 
22 27.5 0x666666 
23 26.1 0x666666 
